model,model_revision,precision,lang,item_id,pred,gold,correct
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Corcovado_National_Park#2,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Cross_country_skiing#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Cross_country_skiing#2,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Culture_shock#1,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Culture_shock#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Dangerous_animals#1,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Dangerous_animals#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Deserts#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Deserts#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Dominican_Republic#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Dominican_Republic#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Downhill_snowsports#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Downhill_snowsports#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/East_African_Islands#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/East_African_Islands#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Easter_travel#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Ecuador#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Ecuador#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Eye_care#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Eye_care#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Falkland_Islands#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Falkland_Islands#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Festivals_of_Kerala#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Festivals_of_Kerala#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/First_and_business_class_flights#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/First_and_business_class_flights#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Flying_to_Africa#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Food_and_drink#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Food_and_drink#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/French_phrasebook#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/French_phrasebook#2,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Funeral_travel#1,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Funeral_travel#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/GPS_navigation#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/GPS_navigation#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Galapagos_Islands#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Gambling#1,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Gambling#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/German_phrasebook#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/German_phrasebook#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Gestures#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Gestures#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Glaciers#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Glaciers#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Goma#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Goma#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Grand_Canyon#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Grand_Canyon#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Grand_old_hotels#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Grand_old_hotels#2,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Greenland#1,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Greenland#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Guanajuato#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Guanajuato#2,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Hiking#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Hiking#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Hiking_destinations_in_Norway#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Hiking_destinations_in_Norway#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Hill_stations_in_India#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Hill_stations_in_India#2,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Hitchhiking_boats#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Hitchhiking_boats#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Hong_Kong#1,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Hong_Kong#2,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Horse_riding#1,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Horse_riding#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Hospitality_exchange#1,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Hospitality_exchange#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Hostels#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Hostels#2,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Indigenous_Australian_culture#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Indonesian_cuisine#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Infectious_diseases#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Infectious_diseases#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Internet_access#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Internet_access#2,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Internet_telephony#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Internet_telephony#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Italian_phrasebook#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Izmir#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Izmir#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Japan%27s_Top_100_Cherry_Blossom_Spots#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Japan%27s_Top_100_Cherry_Blossom_Spots#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Jerusalem#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Jerusalem#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Kruger_National_Park#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Kruger_National_Park#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Machu_Picchu#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Machu_Picchu#2,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Mallorca#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Maori_culture#1,4,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Maori_culture#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Meteora#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Meteora#2,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Midnight_sun#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Mobile_phones#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Mobile_phones#2,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Moldova#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Moldova#2,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Montevideo#1,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Montevideo#2,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Murals_and_graffiti#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Music_festival_circuit#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Music_festival_circuit#2,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/New_Mexico_Pueblos#1,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/New_Mexico_Pueblos#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Noum%C3%A9a#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Noum%C3%A9a#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Paraguay#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Paris#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Paris#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Past_events/Wikimania_2018_Cape_Town_Guidebook#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Past_events/Wikimania_2018_Cape_Town_Guidebook#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Pests#1,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Phone_service#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Phone_service#2,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Plitvice_Lakes_National_Park#1,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Plitvice_Lakes_National_Park#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Regional_coding#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Regional_coding#2,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Returning_home#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Returning_home#2,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Rock_climbing#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Round_the_world_flights#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Round_the_world_flights#2,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Running#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Running#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Safaris#1,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Safaris#2,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Salar_de_Uyuni#1,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Salar_de_Uyuni#2,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/San_Francisco#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/San_Francisco#2,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Sleep#1,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Sleep#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Smartphone_apps_for_travellers#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Smartphone_apps_for_travellers#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Snow_safety#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Snow_safety#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/South_Asian_cuisine#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/South_Asian_cuisine#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/South_Pole#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/South_Pole#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Southern_Africa#1,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Southern_Africa#2,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Stay_safe#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Stay_safe#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Staycation#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Staycation#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Streymoy#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Studying_abroad#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Studying_abroad#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Subtropical_rainforests#1,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Subtropical_rainforests#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Sundarbans_National_Park#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Sundarbans_National_Park#2,4,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Talk#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Talk#2,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Thimphu#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Thimphu#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,fp16,sin_Sinh,https://en.wikivoyage.org/wiki/Timbuktu#1,3,3,1
